Source,File,NodeSID,QuestSID,NodeType,ConditionType,EventType,TargetQuestGuid,TargetLairPlaceholder,FactionWarPlaceholder,Faction,PresetName,Activate,ForceDespawn,ConnectionCount,TargetResolvedIn,TargetLevelName,AllOtherFields
Base,GameLite/GameData/QuestNodePrototypes/EQ145_P.cfg,EQ145_P_ProtectLairNPCSquadItem_BP_DeadBody_EQ145_KostyaKonus,EQ145_P,ProtectLairNPCSquadItem,,,464B80EA4E393DAF6DEC8B8563A4D8B0,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/EQ145_LogicLevel_WP/464B80EA4E393DAF6DEC8B8563A4D8B0.cfg,WorldMap_WP/EQ145_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ145_P.cfg,EQ145_P_ProtectLairNPCSquadItem_BP_ItemContainer_EQ145_Army,EQ145_P,ProtectLairNPCSquadItem,,,CF08B6654C60F66B8EED16B821FCDAA1,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/EQ145_LogicLevel_WP/CF08B6654C60F66B8EED16B821FCDAA1.cfg,WorldMap_WP/EQ145_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ146.cfg,EQ146_ProtectLairNPCSquadItem_BP_Item_EQ146_MonolithPDA,EQ146,ProtectLairNPCSquadItem,,,FCFB9234410774536EDCCC8BB7E28DDF,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/EQ146_LogicLevel_WP/FCFB9234410774536EDCCC8BB7E28DDF.cfg,WorldMap_WP/EQ146_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ146.cfg,EQ146_ProtectLairNPCSquadItem_BP_Item_EQ146_MonolithPDA_1,EQ146,ProtectLairNPCSquadItem,,,FCFB9234410774536EDCCC8BB7E28DDF,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/EQ146_LogicLevel_WP/FCFB9234410774536EDCCC8BB7E28DDF.cfg,WorldMap_WP/EQ146_LogicLevel_WP,NodePrototypeVersion=4
Base,GameLite/GameData/QuestNodePrototypes/EQ148.cfg,EQ148_ToggleLairActivity,EQ148,ToggleLairActivity,,,1D7A94F3484626E57CCD09BE4A13F1DE,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/1D7A94F3484626E57CCD09BE4A13F1DE.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ148_P.cfg,EQ148_P_ProtectLairNPCSquadItem_BP_ItemContainer_EQ148_Stash,EQ148_P,ProtectLairNPCSquadItem,,,9A1EA274446B75200840BE9AD168730C,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/EQ148_LogicLevel_WP/9A1EA274446B75200840BE9AD168730C.cfg,WorldMap_WP/EQ148_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ148_P.cfg,EQ148_P_ToggleLairActivity,EQ148_P,ToggleLairActivity,,,1D7A94F3484626E57CCD09BE4A13F1DE,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/1D7A94F3484626E57CCD09BE4A13F1DE.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ14_P.cfg,EQ14_P_ProtectLairNPCSquadItem_BP_ItemContainer_EQ14_Stash,EQ14_P,ProtectLairNPCSquadItem,,,B518C1EA42F7E58064CE7BB55013B8F3,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/EQ14_LogicLevel_WP/B518C1EA42F7E58064CE7BB55013B8F3.cfg,WorldMap_WP/EQ14_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ14_P.cfg,EQ14_P_ToggleLairActivity_Activate,EQ14_P,ToggleLairActivity,,,4BB41B7345F42A8CB86EEBB0AC7A540A,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/4BB41B7345F42A8CB86EEBB0AC7A540A.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ14_P.cfg,EQ14_P_ToggleLairActivity_Despawn,EQ14_P,ToggleLairActivity,,,4BB41B7345F42A8CB86EEBB0AC7A540A,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/4BB41B7345F42A8CB86EEBB0AC7A540A.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ150.cfg,EQ150_ToggleLairActivity,EQ150,ToggleLairActivity,,,C0A8EC9C4E8791BFC07703917BDD7E93,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/C0A8EC9C4E8791BFC07703917BDD7E93.cfg,WorldMap_WP,
Base,GameLite/GameData/QuestNodePrototypes/EQ150_P.cfg,EQ150_P_ToggleLairActivity,EQ150_P,ToggleLairActivity,,,C0A8EC9C4E8791BFC07703917BDD7E93,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/C0A8EC9C4E8791BFC07703917BDD7E93.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ152_P.cfg,EQ152_P_ToggleLairActivity,EQ152_P,ToggleLairActivity,,,FF4A3A094F994EBC175606AA29C66433,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/FF4A3A094F994EBC175606AA29C66433.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ155.cfg,EQ155_ProtectLairNPCSquadItem_BP_DeadBodyBrom,EQ155,ProtectLairNPCSquadItem,,,B7FADA1C4F56978C74D311B13208726F,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/EQ155_LogicLevel_WP/B7FADA1C4F56978C74D311B13208726F.cfg,WorldMap_WP/EQ155_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ155_P.cfg,EQ155_P_ProtectLairNPCSquadItem_BP_Safe,EQ155_P,ProtectLairNPCSquadItem,,,E007EDB24B9CA120A577EE9179F7F15B,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/EQ155_LogicLevel_WP/E007EDB24B9CA120A577EE9179F7F15B.cfg,WorldMap_WP/EQ155_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ156.cfg,EQ156_ToggleLairActivity,EQ156,ToggleLairActivity,,,8541A39B457F2F2664951C8B89C18295,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/8541A39B457F2F2664951C8B89C18295.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ156_P.cfg,EQ156_P_ToggleLairActivity,EQ156_P,ToggleLairActivity,,,8541A39B457F2F2664951C8B89C18295,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/8541A39B457F2F2664951C8B89C18295.cfg,WorldMap_WP,
Base,GameLite/GameData/QuestNodePrototypes/EQ161_P.cfg,EQ161_P_ToggleLairActivity_Off,EQ161_P,ToggleLairActivity,,,7CF1F6A04669BD668E2287979AE25A66,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/7CF1F6A04669BD668E2287979AE25A66.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ161_P.cfg,EQ161_P_ToggleLairActivity_On,EQ161_P,ToggleLairActivity,,,7CF1F6A04669BD668E2287979AE25A66,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/7CF1F6A04669BD668E2287979AE25A66.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ162_P.cfg,EQ162_P_ToggleLairActivity,EQ162_P,ToggleLairActivity,,,7CF1F6A04669BD668E2287979AE25A66,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/7CF1F6A04669BD668E2287979AE25A66.cfg,WorldMap_WP,NodePrototypeVersion=2
Base,GameLite/GameData/QuestNodePrototypes/EQ162_P.cfg,EQ162_P_ToggleLairActivity_1,EQ162_P,ToggleLairActivity,,,7CF1F6A04669BD668E2287979AE25A66,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/7CF1F6A04669BD668E2287979AE25A66.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ164.cfg,EQ164_ToggleLairActivity,EQ164,ToggleLairActivity,,,192DF3C04B0CE8BACD42E48ACF79E060,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/192DF3C04B0CE8BACD42E48ACF79E060.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ164_P.cfg,EQ164_P_Protect_Stash,EQ164_P,ProtectLairNPCSquadItem,,,4C497547430DA03DDED864B68583208C,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/EQ164_LogicLevel_WP/4C497547430DA03DDED864B68583208C.cfg,WorldMap_WP/EQ164_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ164_P.cfg,EQ164_P_ToggleLairActivity,EQ164_P,ToggleLairActivity,,,192DF3C04B0CE8BACD42E48ACF79E060,,,,,true,false,2,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/192DF3C04B0CE8BACD42E48ACF79E060.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ165.cfg,EQ165_ToggleLairActivity,EQ165,ToggleLairActivity,,,FDDC597547A7E311231D1CAB62D48E41,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/FDDC597547A7E311231D1CAB62D48E41.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ165_P.cfg,EQ165_P_ToggleLairActivity,EQ165_P,ToggleLairActivity,,,FDDC597547A7E311231D1CAB62D48E41,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/FDDC597547A7E311231D1CAB62D48E41.cfg,WorldMap_WP,
Base,GameLite/GameData/QuestNodePrototypes/EQ166_P.cfg,EQ166_P_ToggleLairActivity_MonolithLair_SQ91_Off,EQ166_P,ToggleLairActivity,,,B700DE6441DC129BEAEF5A954CBE900D,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/B700DE6441DC129BEAEF5A954CBE900D.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ166_P.cfg,EQ166_P_ToggleLairActivity_MonoltihLair_ForelandCheckpoint_Off,EQ166_P,ToggleLairActivity,,,09CB8B9B44130A852210E8A3AA0DC22B,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/09CB8B9B44130A852210E8A3AA0DC22B.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ166_P.cfg,EQ166_P_ToggleLairActivity_MonoltihLair_ForelandCheckpoint_On,EQ166_P,ToggleLairActivity,,,09CB8B9B44130A852210E8A3AA0DC22B,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/09CB8B9B44130A852210E8A3AA0DC22B.cfg,WorldMap_WP,NodePrototypeVersion=2
Base,GameLite/GameData/QuestNodePrototypes/EQ16_P.cfg,EQ16_P_ToggleLairActivity,EQ16_P,ToggleLairActivity,,,D308D20B427AA0AD32E220B53B58B68F,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/D308D20B427AA0AD32E220B53B58B68F.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ16_P.cfg,EQ16_P_ToggleLairActivity_1,EQ16_P,ToggleLairActivity,,,D308D20B427AA0AD32E220B53B58B68F,,,,,false,true,3,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/D308D20B427AA0AD32E220B53B58B68F.cfg,WorldMap_WP,NodePrototypeVersion=2
Base,GameLite/GameData/QuestNodePrototypes/EQ16_P.cfg,EQ16_P_ToggleLairActivity_BloodsuckerCaveOff,EQ16_P,ToggleLairActivity,,,8D8284A749DA6099B2CC42B171F61449,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/8D8284A749DA6099B2CC42B171F61449.cfg,WorldMap_WP,NodePrototypeVersion=6
Base,GameLite/GameData/QuestNodePrototypes/EQ16_P.cfg,EQ16_P_ToggleLairActivity_BloodsuckerCaveOn,EQ16_P,ToggleLairActivity,,,8D8284A749DA6099B2CC42B171F61449,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/8D8284A749DA6099B2CC42B171F61449.cfg,WorldMap_WP,NodePrototypeVersion=7
Base,GameLite/GameData/QuestNodePrototypes/EQ16_P.cfg,EQ16_P_ToggleLairActivity_RestPointOff,EQ16_P,ToggleLairActivity,,,F0F3D24D4DD72E6AA5C89CABA3E01EEE,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/F0F3D24D4DD72E6AA5C89CABA3E01EEE.cfg,WorldMap_WP,NodePrototypeVersion=2
Base,GameLite/GameData/QuestNodePrototypes/EQ16_P.cfg,EQ16_P_ToggleLairActivity_RestPointOn,EQ16_P,ToggleLairActivity,,,F0F3D24D4DD72E6AA5C89CABA3E01EEE,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/F0F3D24D4DD72E6AA5C89CABA3E01EEE.cfg,WorldMap_WP,NodePrototypeVersion=2
Base,GameLite/GameData/QuestNodePrototypes/EQ29.cfg,EQ29_ToggleLairActivity,EQ29,ToggleLairActivity,,,F64E5FD14276B7683A39EEB75DC3E0A2,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/F64E5FD14276B7683A39EEB75DC3E0A2.cfg,WorldMap_WP,
Base,GameLite/GameData/QuestNodePrototypes/EQ29_P.cfg,EQ29_P_ToggleLairActivity,EQ29_P,ToggleLairActivity,,,F64E5FD14276B7683A39EEB75DC3E0A2,,,,,1,1,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/F64E5FD14276B7683A39EEB75DC3E0A2.cfg,WorldMap_WP,
Base,GameLite/GameData/QuestNodePrototypes/EQ35_P.cfg,EQ35_P_ToggleLairActivity,EQ35_P,ToggleLairActivity,,,2DAE0ACD44D046024B955083AE5945E0,,,,,false,true,3,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/2DAE0ACD44D046024B955083AE5945E0.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ35_P.cfg,EQ35_P_ToggleLairActivity_1,EQ35_P,ToggleLairActivity,,,2DAE0ACD44D046024B955083AE5945E0,,,,,true,false,4,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/2DAE0ACD44D046024B955083AE5945E0.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ35_P.cfg,EQ35_P_ToggleLairActivity_Swamp_Lair_Activated,EQ35_P,ToggleLairActivity,,,3520BA5045EBEE00C56C84853465BE1E,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/3520BA5045EBEE00C56C84853465BE1E.cfg,WorldMap_WP,NodePrototypeVersion=2
Base,GameLite/GameData/QuestNodePrototypes/EQ35_P.cfg,EQ35_P_ToggleLairActivity_Swamp_Lair_Activated_1,EQ35_P,ToggleLairActivity,,,3520BA5045EBEE00C56C84853465BE1E,,,,,true,false,2,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/3520BA5045EBEE00C56C84853465BE1E.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ35_P.cfg,EQ35_P_ToggleLairActivity_Swamp_Lair_Deactivated,EQ35_P,ToggleLairActivity,,,3520BA5045EBEE00C56C84853465BE1E,,,,,false,true,2,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/3520BA5045EBEE00C56C84853465BE1E.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ36.cfg,EQ36_ToggleLairActivity_First,EQ36,ToggleLairActivity,,,073A40F6401DC5F66C133CA9355E42C9,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/073A40F6401DC5F66C133CA9355E42C9.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ36.cfg,EQ36_ToggleLairActivity_Second,EQ36,ToggleLairActivity,,,898A6C804642DC99B6D5E1BC21167EA3,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/898A6C804642DC99B6D5E1BC21167EA3.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ36_P.cfg,EQ36_P_ToggleLairActivity_First_On,EQ36_P,ToggleLairActivity,,,898A6C804642DC99B6D5E1BC21167EA3,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/898A6C804642DC99B6D5E1BC21167EA3.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ36_P.cfg,EQ36_P_ToggleLairActivity_Second_On,EQ36_P,ToggleLairActivity,,,073A40F6401DC5F66C133CA9355E42C9,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/073A40F6401DC5F66C133CA9355E42C9.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ37_P.cfg,EQ37_P_ProtectItem_GromNote,EQ37_P,ProtectLairNPCSquadItem,,,5FF471E74027A1A89C6118AB6D4058F9,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/EQ37_LogicLevel_WP/5FF471E74027A1A89C6118AB6D4058F9.cfg,WorldMap_WP/EQ37_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ37_P.cfg,EQ37_P_ProtectItem_GromsVodka,EQ37_P,ProtectLairNPCSquadItem,,,B74D2D63474D95EE3E9476B52E56EB1A,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/EQ37_LogicLevel_WP/B74D2D63474D95EE3E9476B52E56EB1A.cfg,WorldMap_WP/EQ37_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ48.cfg,EQ48_Protect_Gift,EQ48,ProtectLairNPCSquadItem,,,C079F95D4DACE93D8968929C4B96A022,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/EQ48_LogicLevel_WP/C079F95D4DACE93D8968929C4B96A022.cfg,WorldMap_WP/EQ48_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ50.cfg,EQ50_ProtectSquad_BP_DutySquad,EQ50,ProtectLairNPCSquadItem,,,C280468C49D3AF638DDE5A9E2D5922EB,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/EQ50_LogicLevel_WP/C280468C49D3AF638DDE5A9E2D5922EB.cfg,WorldMap_WP/EQ50_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ50.cfg,EQ50_ProtectSquad_BanditsSquad,EQ50,ProtectLairNPCSquadItem,,,885551274AEB13DB260A7A9B27982BA2,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/EQ50_LogicLevel_WP/885551274AEB13DB260A7A9B27982BA2.cfg,WorldMap_WP/EQ50_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ51.cfg,EQ51_ToggleLairActivity_Snorks,EQ51,ToggleLairActivity,,,E98A1F9F4991135A511F98A64314317F,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/E98A1F9F4991135A511F98A64314317F.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ51_P.cfg,EQ51_P_ToggleLairActivity_Snorks,EQ51_P,ToggleLairActivity,,,E98A1F9F4991135A511F98A64314317F,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/E98A1F9F4991135A511F98A64314317F.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ51_P.cfg,EQ51_P_ToggleLairActivity_SnorksUnderGround,EQ51_P,ToggleLairActivity,,,E98A1F9F4991135A511F98A64314317F,,,,,true,false,3,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/E98A1F9F4991135A511F98A64314317F.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ57_P.cfg,EQ57_P_ToggleLairActivity,EQ57_P,ToggleLairActivity,,,B1418D4E4A234A4971DC9798714AA00E,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/B1418D4E4A234A4971DC9798714AA00E.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ57_P.cfg,EQ57_P_ToggleLairActivity_1,EQ57_P,ToggleLairActivity,,,B1418D4E4A234A4971DC9798714AA00E,,,,,true,false,2,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/B1418D4E4A234A4971DC9798714AA00E.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ58.cfg,EQ58_ProtectLairNPCSquadItem_BP_EQ58_DeadBodyPlaceholder_Freedom,EQ58,ProtectLairNPCSquadItem,,,094B87494A488E1FE9DB6DBFA33CD657,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/EQ58_LogicLevel_WP/094B87494A488E1FE9DB6DBFA33CD657.cfg,WorldMap_WP/EQ58_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ60.cfg,EQ60_ToggleLairActivity_Despawn,EQ60,ToggleLairActivity,,,7B8EB8A64C1E4556061FEAB4713500BF,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/7B8EB8A64C1E4556061FEAB4713500BF.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ60_P.cfg,EQ60_P_ToggleLairActivity_Activate,EQ60_P,ToggleLairActivity,,,7B8EB8A64C1E4556061FEAB4713500BF,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/7B8EB8A64C1E4556061FEAB4713500BF.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ64_P.cfg,EQ64_P_ToggleLairActivity,EQ64_P,ToggleLairActivity,,,3E6A5C2241926C10A8F293AEA0ACC3B7,,,,,true,false,2,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/3E6A5C2241926C10A8F293AEA0ACC3B7.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ67.cfg,EQ67_Protect_YuraFromAi,EQ67,ProtectLairNPCSquadItem,,,AE49DAA6497F31632EBE2E85266ABF6D,,,,,,,2,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/EQ67_LogicLevel_WP/AE49DAA6497F31632EBE2E85266ABF6D.cfg,WorldMap_WP/EQ67_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ71_P.cfg,EQ71_P_ToggleLairActivity,EQ71_P,ToggleLairActivity,,,68EE7C2B43D81718761705A44A67CF70,,,,,true,false,3,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/68EE7C2B43D81718761705A44A67CF70.cfg,WorldMap_WP,NodePrototypeVersion=2;Repeatable=true
Base,GameLite/GameData/QuestNodePrototypes/EQ71_P.cfg,EQ71_P_ToggleLairActivity_BP_LairDeadwoodBloodsucker,EQ71_P,ToggleLairActivity,,,68EE7C2B43D81718761705A44A67CF70,,,,,false,true,5,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/68EE7C2B43D81718761705A44A67CF70.cfg,WorldMap_WP,NodePrototypeVersion=2
Base,GameLite/GameData/QuestNodePrototypes/EQ79.cfg,EQ79_ProtectLairNPCSquadItem_BP_DeadBodyPlaceholder2,EQ79,ProtectLairNPCSquadItem,,,9453F7494CB0A594848992BFC3693EBF,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/EQ79_LogicLevel_WP/9453F7494CB0A594848992BFC3693EBF.cfg,WorldMap_WP/EQ79_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ79.cfg,EQ79_ProtectLairNPCSquadItem_BP_DeadBody_EQ79_Corps,EQ79,ProtectLairNPCSquadItem,,,1443737E4FF8E09B0818C790D73977ED,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/EQ79_LogicLevel_WP/1443737E4FF8E09B0818C790D73977ED.cfg,WorldMap_WP/EQ79_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ79_P.cfg,EQ79_P_ProtectLairNPCSquadItem_BP_ItemContainer_EQ79_MiddleOfBridge,EQ79_P,ProtectLairNPCSquadItem,,,F44A2D4D4FEFB2E7921CDD9CF070DB91,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/EQ79_LogicLevel_WP/F44A2D4D4FEFB2E7921CDD9CF070DB91.cfg,WorldMap_WP/EQ79_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ84.cfg,EQ84_ProtectLairNPCSquadItem_BP_Item_EQ84_AntiRad_11,EQ84,ProtectLairNPCSquadItem,,,F8F169A041B35D358095D0B1CC59C05D,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/EQ84_LogicLevel_WP/F8F169A041B35D358095D0B1CC59C05D.cfg,WorldMap_WP/EQ84_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ84.cfg,EQ84_ProtectLairNPCSquadItem_BP_Item_EQ84_Bandage_8,EQ84,ProtectLairNPCSquadItem,,,59DEF880485EAF5960DDF5A5F55733F3,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/EQ84_LogicLevel_WP/59DEF880485EAF5960DDF5A5F55733F3.cfg,WorldMap_WP/EQ84_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/EQ84.cfg,EQ84_ProtectLairNPCSquadItem_BP_Item_EQ84_Bandage_9,EQ84,ProtectLairNPCSquadItem,,,4DE2318944C0A31B81D1A2ABA65449F7,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/EQ84_LogicLevel_WP/4DE2318944C0A31B81D1A2ABA65449F7.cfg,WorldMap_WP/EQ84_LogicLevel_WP,NodePrototypeVersion=1
