Source,LairPrototypeSID,Faction,FactionPriority,PlayerRank,MaxSpawnQuantity,InitialSpawnQuantityPercent,InitialSpawnQuantityRespawnTimeSeconds,MaxSpawnQuantityRespawnTimeSeconds,WipeRespawnTimeoutSeconds,Archetype,MinQuantityPerArchetype,SpawnWeight
base,BigLivingSpace,Mercenaries,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Mercenaries_CloseCombat,0,1.0
base,BigLivingSpace,Mercenaries,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Mercenaries_Recon,4,1.0
base,BigLivingSpace,Mercenaries,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Mercenaries_Stormtrooper,0,0
base,BigLivingSpace,Mercenaries,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Mercenaries_Sniper,0,0
base,BigLivingSpace,Mercenaries,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Mercenaries_CloseCombat,1,1.0
base,BigLivingSpace,Mercenaries,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Mercenaries_Recon,1,1.0
base,BigLivingSpace,Mercenaries,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Mercenaries_Stormtrooper,1,1.0
base,BigLivingSpace,Mercenaries,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Mercenaries_Sniper,0,0
base,BigLivingSpace,Mercenaries,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Mercenaries_CloseCombat,1,1.0
base,BigLivingSpace,Mercenaries,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Mercenaries_Recon,0,1.0
base,BigLivingSpace,Mercenaries,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Mercenaries_Stormtrooper,3,1.0
base,BigLivingSpace,Mercenaries,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Mercenaries_Sniper,1,0.2
base,BigLivingSpace,Mercenaries,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Mercenaries_CloseCombat,1,1.0
base,BigLivingSpace,Mercenaries,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Mercenaries_Recon,0,2.0
base,BigLivingSpace,Mercenaries,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Mercenaries_Stormtrooper,3,1.0
base,BigLivingSpace,Mercenaries,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Mercenaries_Sniper,1,0.2
base,BigLivingSpace,Freedom,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Freedom_CloseCombat,1,1.0
base,BigLivingSpace,Freedom,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Freedom_Recon,4,1.0
base,BigLivingSpace,Freedom,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Freedom_Stormtrooper,1,1.0
base,BigLivingSpace,Freedom,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Freedom_Sniper,1,1.0
base,BigLivingSpace,Freedom,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Freedom_CloseCombat,0,1.0
base,BigLivingSpace,Freedom,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Freedom_Recon,1,1.0
base,BigLivingSpace,Freedom,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Freedom_Stormtrooper,1,1.0
base,BigLivingSpace,Freedom,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Freedom_Sniper,0,0.2
base,BigLivingSpace,Freedom,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Freedom_CloseCombat,1,1.0
base,BigLivingSpace,Freedom,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Freedom_Recon,1,1.0
base,BigLivingSpace,Freedom,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Freedom_Stormtrooper,2,1.0
base,BigLivingSpace,Freedom,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Freedom_Sniper,1,0.2
base,BigLivingSpace,Freedom,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Freedom_CloseCombat,1,1.0
base,BigLivingSpace,Freedom,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Freedom_Recon,1,1.0
base,BigLivingSpace,Freedom,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Freedom_Stormtrooper,2,1.0
base,BigLivingSpace,Freedom,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Freedom_Sniper,1,0.2
base,BigLivingSpace,Bandits,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Bandit_CloseCombat,3,1.0
base,BigLivingSpace,Bandits,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Bandit_Recon,1,1.0
base,BigLivingSpace,Bandits,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Bandit_Stormtrooper,0,0.0
base,BigLivingSpace,Bandits,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Bandit_Heavy,0,0.0
base,BigLivingSpace,Bandits,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Bandit_CloseCombat,1,1.0
base,BigLivingSpace,Bandits,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Bandit_Recon,1,1.0
base,BigLivingSpace,Bandits,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Bandit_Stormtrooper,1,0
base,BigLivingSpace,Bandits,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Bandit_Heavy,0,0.0
base,BigLivingSpace,Bandits,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Bandit_CloseCombat,1,1.0
base,BigLivingSpace,Bandits,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Bandit_Recon,1,1.0
base,BigLivingSpace,Bandits,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Bandit_Stormtrooper,3,1.0
base,BigLivingSpace,Bandits,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Bandit_Heavy,0,0
base,BigLivingSpace,Bandits,3,Master,8,0.5,180.0,480.0,480.0,GeneralNPC_Bandit_CloseCombat,1,1.0
base,BigLivingSpace,Bandits,3,Master,8,0.5,180.0,480.0,480.0,GeneralNPC_Bandit_Recon,1,1.0
base,BigLivingSpace,Bandits,3,Master,8,0.5,180.0,480.0,480.0,GeneralNPC_Bandit_Stormtrooper,3,1.0
base,BigLivingSpace,Bandits,3,Master,8,0.5,180.0,480.0,480.0,GeneralNPC_Bandit_Heavy,0,0
base,BigLivingSpace,Monolith,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_CloseCombat,1,1.0
base,BigLivingSpace,Monolith,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_Recon,2,1.0
base,BigLivingSpace,Monolith,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_Stormtrooper,2,1.0
base,BigLivingSpace,Monolith,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_Sniper,0,0
base,BigLivingSpace,Monolith,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_CloseCombat,1,1.0
base,BigLivingSpace,Monolith,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_Recon,1,1.0
base,BigLivingSpace,Monolith,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_Stormtrooper,1,1.0
base,BigLivingSpace,Monolith,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_Sniper,0,0
base,BigLivingSpace,Monolith,3,Veteran,8,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_CloseCombat,1,1.0
base,BigLivingSpace,Monolith,3,Veteran,8,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_Recon,1,1.0
base,BigLivingSpace,Monolith,3,Veteran,8,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_Stormtrooper,3,1.0
base,BigLivingSpace,Monolith,3,Veteran,8,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_Sniper,1,0.2
base,BigLivingSpace,Monolith,3,Master,8,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_CloseCombat,1,1.0
base,BigLivingSpace,Monolith,3,Master,8,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_Recon,1,1.0
base,BigLivingSpace,Monolith,3,Master,8,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_Stormtrooper,3,1.0
base,BigLivingSpace,Monolith,3,Master,8,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_Sniper,1,0.2
base,BigLivingSpace,Duty,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Duty_CloseCombat,1,1.0
base,BigLivingSpace,Duty,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Recon,4,1.0
base,BigLivingSpace,Duty,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Stormtrooper,0,0
base,BigLivingSpace,Duty,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Sniper,0,0
base,BigLivingSpace,Duty,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Heavy,0,0
base,BigLivingSpace,Duty,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Duty_CloseCombat,1,1.0
base,BigLivingSpace,Duty,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Recon,1,1.0
base,BigLivingSpace,Duty,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Stormtrooper,1,1.0
base,BigLivingSpace,Duty,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Sniper,0,0
base,BigLivingSpace,Duty,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Heavy,0,0
base,BigLivingSpace,Duty,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Duty_CloseCombat,1,1.0
base,BigLivingSpace,Duty,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Recon,0,1.0
base,BigLivingSpace,Duty,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Stormtrooper,3,1.0
base,BigLivingSpace,Duty,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Sniper,1,0.2
base,BigLivingSpace,Duty,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Heavy,0,0
base,BigLivingSpace,Duty,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Duty_CloseCombat,1,1.0
base,BigLivingSpace,Duty,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Recon,1,1.0
base,BigLivingSpace,Duty,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Stormtrooper,2,1.0
base,BigLivingSpace,Duty,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Sniper,1,0.2
base,BigLivingSpace,Duty,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Heavy,0,0.5
base,BigLivingSpace,Noon,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Noon_CloseCombat,0,1.0
base,BigLivingSpace,Noon,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Noon_Recon,2,1.0
base,BigLivingSpace,Noon,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Noon_Stormtrooper,2,1.0
base,BigLivingSpace,Noon,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Noon_CloseCombat,1,1.0
base,BigLivingSpace,Noon,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Noon_Recon,1,1.0
base,BigLivingSpace,Noon,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Noon_Stormtrooper,1,1.0
base,BigLivingSpace,Noon,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Noon_CloseCombat,1,1.0
base,BigLivingSpace,Noon,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Noon_Recon,1,1.0
base,BigLivingSpace,Noon,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Noon_Stormtrooper,3,1.0
base,BigLivingSpace,Noon,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Noon_CloseCombat,1,1.0
base,BigLivingSpace,Noon,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Noon_Recon,1,1.0
base,BigLivingSpace,Noon,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Noon_Stormtrooper,3,1.0
base,BigLivingSpace,Scientists,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Scientists_Recon,1,1.0
base,BigLivingSpace,Scientists,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Scientists_Stormtrooper,1,1.0
base,BigLivingSpace,Scientists,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Scientists_Recon,4,1.0
base,BigLivingSpace,Scientists,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Scientists_Stormtrooper,1,1.0
base,BigLivingSpace,Scientists,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Scientists_Recon,1,1.0
base,BigLivingSpace,Scientists,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Scientists_Stormtrooper,4,1.0
base,BigLivingSpace,Scientists,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Scientists_Recon,1,1.0
base,BigLivingSpace,Scientists,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Scientists_Stormtrooper,3,1.0
base,BigLivingSpace,Spark,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Spark_CloseCombat,4,1.0
base,BigLivingSpace,Spark,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Spark_Recon,1,1.0
base,BigLivingSpace,Spark,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Spark_Stormtrooper,0,0
base,BigLivingSpace,Spark,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Spark_Sniper,0,0
base,BigLivingSpace,Spark,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Spark_CloseCombat,1,1.0
base,BigLivingSpace,Spark,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Spark_Recon,1,1.0
base,BigLivingSpace,Spark,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Spark_Stormtrooper,1,1.0
base,BigLivingSpace,Spark,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Spark_Sniper,0,0.2
base,BigLivingSpace,Spark,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Spark_CloseCombat,1,1.0
base,BigLivingSpace,Spark,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Spark_Recon,0,1.0
base,BigLivingSpace,Spark,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Spark_Stormtrooper,3,1.0
base,BigLivingSpace,Spark,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Spark_Sniper,1,0.2
base,BigLivingSpace,Spark,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Spark_CloseCombat,1,1.0
base,BigLivingSpace,Spark,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Spark_Recon,0,1.0
base,BigLivingSpace,Spark,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Spark_Stormtrooper,3,1.0
base,BigLivingSpace,Spark,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Spark_Sniper,1,0.2
base,BigLivingSpace,Corpus,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_CloseCombat,1,1.0
base,BigLivingSpace,Corpus,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Recon,4,1.0
base,BigLivingSpace,Corpus,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Stormtrooper,0,0
base,BigLivingSpace,Corpus,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Sniper,0,0
base,BigLivingSpace,Corpus,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Heavy,0,0
base,BigLivingSpace,Corpus,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_CloseCombat,0,1.0
base,BigLivingSpace,Corpus,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Recon,1,1.0
base,BigLivingSpace,Corpus,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Stormtrooper,2,1.0
base,BigLivingSpace,Corpus,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Sniper,0,0
base,BigLivingSpace,Corpus,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Heavy,0,0
base,BigLivingSpace,Corpus,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_CloseCombat,1,1.0
base,BigLivingSpace,Corpus,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Recon,1,1.0
base,BigLivingSpace,Corpus,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Stormtrooper,2,1.0
base,BigLivingSpace,Corpus,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Sniper,0,0
base,BigLivingSpace,Corpus,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Heavy,1,0.2
base,BigLivingSpace,Corpus,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_CloseCombat,0,1.0
base,BigLivingSpace,Corpus,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Recon,0,1.0
base,BigLivingSpace,Corpus,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Stormtrooper,3,1.0
base,BigLivingSpace,Corpus,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Sniper,1,0.2
base,BigLivingSpace,Corpus,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Heavy,1,0.2
base,BigLivingSpace,Blinddog,3,Newbie,9,0.5,180.0,480.0,480.0,Blinddog,1,1.0
base,BigLivingSpace,Blinddog,3,Experienced,9,0.5,180.0,480.0,480.0,Blinddog,1,1.0
base,BigLivingSpace,Blinddog,3,Veteran,9,0.5,180.0,480.0,480.0,Blinddog,1,1.0
base,BigLivingSpace,Blinddog,3,Master,9,0.5,180.0,480.0,480.0,Blinddog,1,1.0
base,BigLivingSpace,Bloodsucker,3,Newbie,2,0.5,180.0,480.0,480.0,Bloodsucker,1,1.0
base,BigLivingSpace,Bloodsucker,3,Experienced,2,0.5,180.0,480.0,480.0,Bloodsucker,1,1.0
base,BigLivingSpace,Bloodsucker,3,Veteran,3,0.5,180.0,480.0,480.0,Bloodsucker,1,1.0
base,BigLivingSpace,Bloodsucker,3,Master,3,0.5,180.0,480.0,480.0,Bloodsucker,1,1.0
base,BigLivingSpace,Boar,3,Newbie,5,0.5,180.0,480.0,480.0,Boar,1,1.0
base,BigLivingSpace,Boar,3,Experienced,5,0.5,180.0,480.0,480.0,Boar,1,1.0
base,BigLivingSpace,Boar,3,Veteran,5,0.5,180.0,480.0,480.0,Boar,1,1.0
base,BigLivingSpace,Boar,3,Master,5,0.5,180.0,480.0,480.0,Boar,1,1.0
base,BigLivingSpace,Flesh,3,Newbie,5,0.5,180.0,480.0,480.0,Flesh,1,1.0
base,BigLivingSpace,Flesh,3,Experienced,5,0.5,180.0,480.0,480.0,Flesh,1,1.0
base,BigLivingSpace,Flesh,3,Veteran,5,0.5,180.0,480.0,480.0,Flesh,1,1.0
base,BigLivingSpace,Flesh,3,Master,6,0.5,180.0,480.0,480.0,Flesh,1,1.0
base,BigLivingSpace,Zombie,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralZombie_Bandit_CloseCombat,0,1.0
base,BigLivingSpace,Zombie,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralZombie_Bandit_Recon,0,1.0
base,BigLivingSpace,Zombie,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralZombie_Bandit_Stormtrooper,0,1.0
base,BigLivingSpace,Zombie,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralZombie_Bandit_Heavy,0,1.0
base,BigLivingSpace,Zombie,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralZombie_Neutral_CloseCombat,0,1.0
base,BigLivingSpace,Zombie,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralZombie_Neutral_Recon,0,1.0
base,BigLivingSpace,Zombie,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralZombie_Neutral_Stormtrooper,0,1.0
base,BigLivingSpace,Zombie,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralZombie_Neutral_Sniper,0,1.0
base,BigLivingSpace,Zombie,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralZombie_Corpus_CloseCombat,0,1.0
base,BigLivingSpace,Zombie,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralZombie_Corpus_Recon,0,1.0
base,BigLivingSpace,Zombie,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralZombie_Corpus_Stormtrooper,0,1.0
base,BigLivingSpace,Zombie,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralZombie_Corpus_Sniper,0,1.0
base,BigLivingSpace,Zombie,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralZombie_Corpus_Heavy,0,1.0
base,BigLivingSpace,Zombie,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralZombie_Freedom_CloseCombat,0,1.0
base,BigLivingSpace,Zombie,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralZombie_Freedom_Recon,0,1.0
base,BigLivingSpace,Zombie,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralZombie_Freedom_Stormtrooper,0,1.0
base,BigLivingSpace,Zombie,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralZombie_Freedom_Sniper,0,1.0
base,BigLivingSpace,Zombie,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralZombie_Duty_CloseCombat,0,1.0
base,BigLivingSpace,Zombie,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralZombie_Duty_Recon,0,1.0
base,BigLivingSpace,Zombie,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralZombie_Duty_Stormtrooper,0,1.0
base,BigLivingSpace,Zombie,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralZombie_Duty_Sniper,0,1.0
base,BigLivingSpace,Zombie,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralZombie_Duty_Heavy,0,1.0
base,BigLivingSpace,Zombie,3,Experienced,8,0.5,180.0,480.0,480.0,GeneralZombie_Bandit_CloseCombat,0,1.0
base,BigLivingSpace,Zombie,3,Experienced,8,0.5,180.0,480.0,480.0,GeneralZombie_Bandit_Recon,0,1.0
base,BigLivingSpace,Zombie,3,Experienced,8,0.5,180.0,480.0,480.0,GeneralZombie_Bandit_Stormtrooper,0,1.0
base,BigLivingSpace,Zombie,3,Experienced,8,0.5,180.0,480.0,480.0,GeneralZombie_Bandit_Heavy,0,1.0
base,BigLivingSpace,Zombie,3,Experienced,8,0.5,180.0,480.0,480.0,GeneralZombie_Neutral_CloseCombat,0,1.0
base,BigLivingSpace,Zombie,3,Experienced,8,0.5,180.0,480.0,480.0,GeneralZombie_Neutral_Recon,0,1.0
base,BigLivingSpace,Zombie,3,Experienced,8,0.5,180.0,480.0,480.0,GeneralZombie_Neutral_Stormtrooper,0,1.0
base,BigLivingSpace,Zombie,3,Experienced,8,0.5,180.0,480.0,480.0,GeneralZombie_Neutral_Sniper,0,1.0
base,BigLivingSpace,Zombie,3,Experienced,8,0.5,180.0,480.0,480.0,GeneralZombie_Corpus_CloseCombat,0,1.0
base,BigLivingSpace,Zombie,3,Experienced,8,0.5,180.0,480.0,480.0,GeneralZombie_Corpus_Recon,0,1.0
base,BigLivingSpace,Zombie,3,Experienced,8,0.5,180.0,480.0,480.0,GeneralZombie_Corpus_Stormtrooper,0,1.0
base,BigLivingSpace,Zombie,3,Experienced,8,0.5,180.0,480.0,480.0,GeneralZombie_Corpus_Sniper,0,1.0
base,BigLivingSpace,Zombie,3,Experienced,8,0.5,180.0,480.0,480.0,GeneralZombie_Corpus_Heavy,0,1.0
base,BigLivingSpace,Zombie,3,Experienced,8,0.5,180.0,480.0,480.0,GeneralZombie_Freedom_CloseCombat,0,1.0
base,BigLivingSpace,Zombie,3,Experienced,8,0.5,180.0,480.0,480.0,GeneralZombie_Freedom_Recon,0,1.0
base,BigLivingSpace,Zombie,3,Experienced,8,0.5,180.0,480.0,480.0,GeneralZombie_Freedom_Stormtrooper,0,1.0
base,BigLivingSpace,Zombie,3,Experienced,8,0.5,180.0,480.0,480.0,GeneralZombie_Freedom_Sniper,0,1.0
base,BigLivingSpace,Zombie,3,Experienced,8,0.5,180.0,480.0,480.0,GeneralZombie_Duty_CloseCombat,0,1.0
base,BigLivingSpace,Zombie,3,Experienced,8,0.5,180.0,480.0,480.0,GeneralZombie_Duty_Recon,0,1.0
base,BigLivingSpace,Zombie,3,Experienced,8,0.5,180.0,480.0,480.0,GeneralZombie_Duty_Stormtrooper,0,1.0
base,BigLivingSpace,Zombie,3,Experienced,8,0.5,180.0,480.0,480.0,GeneralZombie_Duty_Sniper,0,1.0
base,BigLivingSpace,Zombie,3,Experienced,8,0.5,180.0,480.0,480.0,GeneralZombie_Duty_Heavy,0,1.0
base,BigLivingSpace,Zombie,3,Veteran,10,0.5,180.0,480.0,480.0,GeneralZombie_Bandit_CloseCombat,0,1.0
base,BigLivingSpace,Zombie,3,Veteran,10,0.5,180.0,480.0,480.0,GeneralZombie_Bandit_Recon,0,1.0
base,BigLivingSpace,Zombie,3,Veteran,10,0.5,180.0,480.0,480.0,GeneralZombie_Bandit_Stormtrooper,0,1.0
base,BigLivingSpace,Zombie,3,Veteran,10,0.5,180.0,480.0,480.0,GeneralZombie_Bandit_Heavy,0,1.0
base,BigLivingSpace,Zombie,3,Veteran,10,0.5,180.0,480.0,480.0,GeneralZombie_Neutral_CloseCombat,0,1.0
base,BigLivingSpace,Zombie,3,Veteran,10,0.5,180.0,480.0,480.0,GeneralZombie_Neutral_Recon,0,1.0
base,BigLivingSpace,Zombie,3,Veteran,10,0.5,180.0,480.0,480.0,GeneralZombie_Neutral_Stormtrooper,0,1.0
base,BigLivingSpace,Zombie,3,Veteran,10,0.5,180.0,480.0,480.0,GeneralZombie_Neutral_Sniper,0,1.0
base,BigLivingSpace,Zombie,3,Veteran,10,0.5,180.0,480.0,480.0,GeneralZombie_Corpus_CloseCombat,0,1.0
base,BigLivingSpace,Zombie,3,Veteran,10,0.5,180.0,480.0,480.0,GeneralZombie_Corpus_Recon,0,1.0
base,BigLivingSpace,Zombie,3,Veteran,10,0.5,180.0,480.0,480.0,GeneralZombie_Corpus_Stormtrooper,0,1.0
base,BigLivingSpace,Zombie,3,Veteran,10,0.5,180.0,480.0,480.0,GeneralZombie_Corpus_Sniper,0,1.0
base,BigLivingSpace,Zombie,3,Veteran,10,0.5,180.0,480.0,480.0,GeneralZombie_Corpus_Heavy,0,1.0
base,BigLivingSpace,Zombie,3,Veteran,10,0.5,180.0,480.0,480.0,GeneralZombie_Freedom_CloseCombat,0,1.0
base,BigLivingSpace,Zombie,3,Veteran,10,0.5,180.0,480.0,480.0,GeneralZombie_Freedom_Recon,0,1.0
